Date,Open,High,Low,Close,Adj Close,Volume,Stock,Predicted_Cluster_Sentiment,Predicted_Reference_Sentiment,StockSentiment,Prediction_Last_40Days
2021-03-03,32.040000915527344,32.97700119018555,27.916000366210938,28.020000457763672,28.020000457763672,5621100,STEM,0.0554678666980107,0.0,0.0166403600094032,
2021-03-04,28.729999542236328,29.07999992370605,23.270000457763672,26.40999984741211,26.40999984741211,7268100,STEM,0.0411631220644889,0.0,0.0123489366193466,
2021-03-05,27.18000030517578,27.40999984741211,20.21999931335449,24.670000076293945,24.670000076293945,11442100,STEM,0.0810324487291013,0.0,0.0243097346187304,
2021-03-08,25.0,27.170000076293945,23.63999938964844,25.01000022888184,25.01000022888184,3884800,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-03-09,26.8799991607666,28.170000076293945,25.61000061035156,26.56999969482422,26.56999969482422,4617400,STEM,0.1840906292328531,0.0,0.0552271887698559,
2021-03-10,27.799999237060547,31.200000762939453,27.040000915527344,31.13999938964844,31.13999938964844,4897600,STEM,0.2359931042975003,0.0,0.0707979312892501,
2021-03-11,33.75,35.150001525878906,31.76000022888184,33.88999938964844,33.88999938964844,4380100,STEM,0.0903829577638222,0.0,0.0271148873291466,
2021-03-12,30.86000061035156,35.83000183105469,30.030000686645508,35.43000030517578,35.43000030517578,3387600,STEM,0.1352226150896265,0.0,0.0405667845268879,
2021-03-15,34.150001525878906,35.310001373291016,32.68000030517578,34.2400016784668,34.2400016784668,2531000,STEM,0.0831178426302179,0.0,0.0249353527890653,
2021-03-16,33.0,35.04999923706055,29.350000381469727,30.86000061035156,30.86000061035156,4046000,STEM,0.0558956497264587,0.0,0.0167686949179376,
2021-03-17,29.01000022888184,32.29999923706055,28.450000762939453,31.989999771118164,31.989999771118164,2606700,STEM,0.0355251816278783,0.0,0.0106575544883635,
2021-03-18,30.799999237060547,31.200000762939453,29.28499984741211,29.809999465942383,29.809999465942383,2230500,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-03-19,29.1299991607666,30.75,28.75,29.96999931335449,29.96999931335449,2298400,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-03-22,29.670000076293945,30.270000457763672,28.5,28.899999618530277,28.899999618530277,1953400,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-03-23,28.63999938964844,28.88999938964844,26.729999542236328,27.3700008392334,27.3700008392334,2324100,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-03-24,28.0,28.0,24.489999771118164,24.6200008392334,24.6200008392334,3331400,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-03-25,22.959999084472656,28.450000762939453,21.68000030517578,28.440000534057617,28.440000534057617,4641800,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-03-26,27.309999465942383,29.333999633789062,25.40999984741211,27.399999618530277,27.399999618530277,2204800,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-03-29,26.26000022888184,27.100000381469727,25.239999771118164,25.729999542236328,25.729999542236328,1468600,STEM,0.1060155622401651,0.0,0.0318046686720495,
2021-03-30,24.450000762939453,27.850000381469727,23.709999084472656,27.600000381469727,27.600000381469727,2453200,STEM,0.063239924710187,0.0,0.018971977413056,
2021-03-31,27.780000686645508,28.46999931335449,26.26000022888184,26.57999992370605,26.57999992370605,2451700,STEM,0.0349476079066031,0.0,0.0104842823719809,
2021-04-01,28.489999771118164,29.200000762939453,26.51000022888184,26.950000762939453,26.950000762939453,2627900,STEM,0.0278458765714029,0.0,0.0083537629714208,
2021-04-05,27.56999969482422,27.690000534057617,25.549999237060547,25.920000076293945,25.920000076293945,2287600,STEM,0.0459257434999338,0.0,0.0137777230499801,
2021-04-06,25.899999618530277,26.799999237060547,25.559999465942383,26.0,26.0,1376600,STEM,0.0283940691163794,0.0,0.0085182207349138,
2021-04-07,26.190000534057617,26.67799949645996,25.26000022888184,25.51000022888184,25.51000022888184,1230700,STEM,0.0457266535951427,0.0,0.0137179960785428,
2021-04-08,25.989999771118164,31.5,25.399999618530277,29.170000076293945,29.170000076293945,11823500,STEM,0.0530517588145959,0.0,0.0159155276443787,
2021-04-09,29.489999771118164,31.25,27.799999237060547,31.13999938964844,31.13999938964844,3520200,STEM,0.0360821642425752,0.0,0.0108246492727725,
2021-04-12,31.0,31.163000106811523,28.5,30.1200008392334,30.1200008392334,2477000,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-04-13,29.200000762939453,29.650999069213867,27.0,27.040000915527344,27.040000915527344,2482500,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-04-14,27.88999938964844,28.25,26.350000381469727,26.61000061035156,26.61000061035156,1750900,STEM,0.0568484997742478,0.0,0.0170545499322743,
2021-04-15,27.46999931335449,28.030000686645508,25.270000457763672,26.11000061035156,26.11000061035156,1839000,STEM,0.0289900962231955,0.0,0.0086970288669586,
2021-04-16,26.11000061035156,26.5,25.049999237060547,26.229999542236328,26.229999542236328,1891700,STEM,0.0284302860412728,0.0,0.0085290858123818,
2021-04-19,26.309999465942383,26.600000381469727,23.6200008392334,24.43000030517578,24.43000030517578,2288600,STEM,0.1093637307157809,0.0,0.0328091192147342,
2021-04-20,24.11000061035156,24.61100006103516,21.690000534057617,22.989999771118164,22.989999771118164,3342100,STEM,0.0288511267085334,0.0,0.00865533801256,
2021-04-21,23.18000030517578,24.68000030517578,22.0,23.700000762939453,23.700000762939453,1887800,STEM,0.0404856278517157,0.0,0.0121456883555147,
2021-04-22,25.0,25.200000762939453,23.149999618530277,23.84000015258789,23.84000015258789,1669100,STEM,0.0344785124984607,0.0,0.0103435537495382,
2021-04-23,24.200000762939453,26.299999237060547,24.149999618530277,25.86000061035156,25.86000061035156,1449900,STEM,0.1066101773180643,0.0,0.0319830531954192,
2021-04-26,26.899999618530277,26.899999618530277,25.059999465942383,26.0,26.0,1364500,STEM,0.0723620870914538,0.0,0.0217086261274361,
2021-04-27,26.170000076293945,27.1200008392334,25.350000381469727,25.8700008392334,25.8700008392334,1147200,STEM,0.0441014835793803,0.0,0.0132304450738141,
2021-04-28,26.25,26.979999542236328,25.57999992370605,26.61000061035156,26.61000061035156,1031500,STEM,0.0676816718560346,0.0,0.0203045015568103,
2021-04-29,27.0,28.18000030517578,24.07999992370605,27.049999237060547,27.049999237060547,2257700,STEM,0.0747718534936857,0.0,0.0224315560481057,
2021-04-30,27.450000762939453,27.450000762939453,25.1299991607666,25.38999938964844,25.38999938964844,2009500,STEM,0.0433834593240649,0.0,0.0130150377972194,
2021-05-03,26.32999992370605,26.38999938964844,23.280000686645508,23.709999084472656,23.709999084472656,2112600,STEM,0.0503068177153881,0.0,0.0150920453146164,
2021-05-04,23.239999771118164,23.38999938964844,20.649999618530277,22.959999084472656,22.959999084472656,4368100,STEM,0.0287868215463339,0.0,0.0086360464639001,
2021-05-05,23.06999969482422,23.270000457763672,21.40999984741211,22.459999084472656,22.459999084472656,1699600,STEM,0.0433556100345904,0.0,0.0130066830103771,
2021-05-06,21.489999771118164,22.030000686645508,20.299999237060547,20.81999969482422,20.81999969482422,1944100,STEM,0.0253778783401059,0.0,0.0076133635020317,
2021-05-07,20.93000030517578,21.5,19.399999618530277,20.040000915527344,20.040000915527344,2290900,STEM,0.0351666340714342,0.0,0.0105499902214302,
2021-05-10,19.950000762939453,20.049999237060547,18.68000030517578,19.3700008392334,19.3700008392334,2233200,STEM,0.0347332798321932,0.0,0.0104199839496579,
2021-05-11,18.100000381469727,19.600000381469727,18.0,19.540000915527344,19.540000915527344,2179000,STEM,0.057956737675984,0.0,0.0173870213027952,
2021-05-12,18.84000015258789,19.450000762939453,18.0,18.200000762939453,18.200000762939453,1448700,STEM,0.0423862516931412,0.0,0.0127158755079423,
2021-05-13,18.34000015258789,18.790000915527344,16.0,16.3799991607666,16.3799991607666,3381800,STEM,0.1051487555077282,0.0,0.0315446266523184,
2021-05-14,16.989999771118164,18.8700008392334,16.899999618530273,18.040000915527344,18.040000915527344,1895200,STEM,0.0406529808081341,0.0,0.0121958942424402,
2021-05-17,19.0,19.63999938964844,18.21999931335449,19.450000762939453,19.450000762939453,1801800,STEM,0.075910674576443,0.0,0.0227732023729329,
2021-05-18,19.989999771118164,20.51000022888184,18.82999992370605,19.280000686645508,19.280000686645508,2587600,STEM,0.0492731263173906,0.0,0.0147819378952171,
2021-05-19,18.399999618530277,19.569000244140625,18.299999237060547,18.959999084472656,18.959999084472656,1027800,STEM,0.0564955054796207,0.0,0.0169486516438862,
2021-05-20,19.51000022888184,21.489999771118164,19.5,20.530000686645508,20.530000686645508,2156600,STEM,0.0262934874725656,0.0,0.0078880462417697,
2021-05-21,21.3799991607666,22.649999618530277,21.100000381469727,22.09000015258789,22.09000015258789,2479200,STEM,0.0204913503768324,0.0,0.0061474051130497,
2021-05-24,23.5,24.729999542236328,23.200000762939453,24.479999542236328,24.479999542236328,2172800,STEM,0.0272881594455292,0.0,0.0081864478336587,
2021-05-25,25.5,25.959999084472656,23.299999237060547,25.729999542236328,25.729999542236328,2693800,STEM,0.0314803809768555,0.0,0.0094441142930566,
2021-05-26,26.0,28.0,25.61400032043457,26.950000762939453,26.950000762939453,1921800,STEM,0.0313638569576334,0.0,0.00940915708729,
2021-05-27,26.350000381469727,26.5,24.799999237060547,26.0,26.0,2326500,STEM,0.0455135309217318,0.0,0.0136540592765195,
2021-05-28,26.0,26.65999984741211,25.170000076293945,25.34000015258789,25.34000015258789,1510600,STEM,0.0697204777736732,0.0,0.0209161433321019,
2021-06-01,26.059999465942383,28.049999237060547,25.280000686645508,27.649999618530277,27.649999618530277,2619700,STEM,0.0880433444157123,0.0,0.0264130033247137,
2021-06-02,28.1299991607666,30.049999237060547,27.299999237060547,29.90999984741211,29.90999984741211,2726000,STEM,0.1372060091121783,0.0,0.0411618027336534,
2021-06-03,30.07999992370605,31.399999618530277,29.07099914550781,31.11000061035156,31.11000061035156,3036200,STEM,0.1211145706897461,0.0,0.0363343712069238,
2021-06-04,31.290000915527344,32.400001525878906,30.739999771118164,32.20000076293945,32.20000076293945,2530100,STEM,0.1336042359315355,0.0,0.0400812707794606,
2021-06-07,32.16999816894531,35.0,31.25,34.099998474121094,34.099998474121094,4071000,STEM,0.0745929356937853,0.0,0.0223778807081356,
2021-06-08,34.34000015258789,34.45000076293945,30.15999984741211,31.049999237060547,31.049999237060547,3470500,STEM,0.095699287408383,0.0,0.0287097862225149,
2021-06-09,31.57999992370605,32.099998474121094,30.309999465942383,30.84000015258789,30.84000015258789,2145400,STEM,0.111623384619321,0.0,0.0334870153857963,
2021-06-10,31.84000015258789,32.279998779296875,29.5,31.13999938964844,31.13999938964844,2078800,STEM,0.0564712401399422,0.0,0.0169413720419826,
2021-06-11,31.200000762939453,33.41999816894531,31.030000686645508,33.2599983215332,33.2599983215332,2339800,STEM,0.0670292158964514,0.0,0.0201087647689354,
2021-06-14,33.400001525878906,35.5,32.68000030517578,35.47999954223633,35.47999954223633,3191700,STEM,0.1112635671187573,0.0,0.0333790701356272,
2021-06-15,34.27000045776367,35.0,31.11000061035156,31.57999992370605,31.57999992370605,5113900,STEM,0.0599053353121752,0.0,0.0179716005936525,
2021-06-16,32.540000915527344,32.790000915527344,31.200000762939453,31.950000762939453,31.950000762939453,5404000,STEM,0.061035176291918,0.0,0.0183105528875754,
2021-06-17,32.02000045776367,35.150001525878906,31.899999618530277,35.11000061035156,35.11000061035156,6179500,STEM,0.0472082721805662,0.0,0.0141624816541698,
2021-06-18,33.95000076293945,35.900001525878906,33.70000076293945,35.09000015258789,35.09000015258789,11863100,STEM,0.0462405467946657,0.0,0.0138721640383997,
2021-06-21,34.439998626708984,34.77000045776367,32.5099983215332,33.189998626708984,33.189998626708984,4221100,STEM,0.0840956996023381,0.0,0.0252287098807014,
2021-06-22,33.369998931884766,35.79999923706055,32.138999938964844,35.63999938964844,35.63999938964844,5324100,STEM,0.0456703471110564,0.0,0.0137011041333169,
2021-06-23,35.9900016784668,36.93000030517578,35.099998474121094,35.65999984741211,35.65999984741211,4182600,STEM,0.0426979436030045,0.0,0.0128093830809013,
2021-06-24,36.0,36.5,34.369998931884766,35.040000915527344,35.040000915527344,3503500,STEM,0.0667097648072897,0.0,0.0200129294421869,
2021-06-25,35.0,35.20000076293945,33.90999984741211,34.20000076293945,34.20000076293945,9744900,STEM,0.0600204987794896,0.0,0.0180061496338468,
2021-06-28,34.400001525878906,34.880001068115234,33.29999923706055,34.689998626708984,34.689998626708984,2660100,STEM,0.0709238052237682,0.0,0.0212771415671304,
2021-06-29,36.75,37.27000045776367,35.45000076293945,36.810001373291016,36.810001373291016,3881600,STEM,0.072560609023809,0.0,0.0217681827071427,
2021-06-30,36.5,36.7400016784668,35.29999923706055,36.0099983215332,36.0099983215332,2189200,STEM,0.0340610970929104,0.0,0.0102183291278731,
2021-07-01,36.38999938964844,37.790000915527344,35.900001525878906,37.0,37.0,4067600,STEM,0.0240289236410403,0.0,0.0072086770923121,
2021-07-02,37.2400016784668,37.59000015258789,35.61000061035156,36.380001068115234,36.380001068115234,1938300,STEM,0.030876739317818,0.0,0.0092630217953454,
2021-07-06,36.59000015258789,36.59000015258789,35.27000045776367,35.970001220703125,35.970001220703125,1657200,STEM,0.0345624699152589,0.0,0.0103687409745776,
2021-07-07,36.36000061035156,36.75,34.0099983215332,34.11000061035156,34.11000061035156,2839200,STEM,0.0247380169803516,0.0,0.0074214050941055,
2021-07-08,33.0,33.66999816894531,31.809999465942383,32.68000030517578,32.68000030517578,2789300,STEM,0.0557566802117965,0.0,0.0167270040635389,
2021-07-09,33.31999969482422,33.31999969482422,31.71999931335449,32.119998931884766,32.119998931884766,2124300,STEM,0.0505459759842066,0.0,0.0151637927952619,
2021-07-12,31.90999984741211,32.29999923706055,30.61000061035156,31.270000457763672,31.270000457763672,2297600,STEM,0.0427207836314453,0.0,0.0128162350894336,
2021-07-13,31.020000457763672,31.069000244140625,28.65999984741211,29.040000915527344,29.040000915527344,3487700,STEM,0.0470504585880493,0.0,0.0141151375764147,
2021-07-14,29.1299991607666,29.32999992370605,26.450000762939453,26.850000381469727,26.850000381469727,3551900,STEM,0.0258430975091484,0.0,0.0077529292527445,
2021-07-15,26.63999938964844,27.799999237060547,25.65999984741211,26.420000076293945,26.420000076293945,3207400,STEM,0.0241437542878252,0.0,0.0072431262863475,
2021-07-16,27.0,27.13999938964844,25.479999542236328,25.979999542236328,25.979999542236328,2492600,STEM,0.0232066911047332,0.0,0.0069620073314199,
2021-07-19,25.0,27.43000030517578,24.799999237060547,26.84000015258789,26.84000015258789,3718800,STEM,0.0563240250470887,0.0,0.0168972075141266,
2021-07-20,27.0,27.25,25.709999084472656,26.46999931335449,26.46999931335449,2281000,STEM,0.0271742172370173,0.0,0.0081522651711052,
2021-07-21,26.6200008392334,29.13999938964844,26.600000381469727,28.34000015258789,28.34000015258789,2271700,STEM,0.0262052087181381,0.0,0.0078615626154414,
2021-07-22,28.600000381469727,29.31999969482422,27.450000762939453,28.0,28.0,1413400,STEM,0.0239238658152585,0.0,0.0071771597445775,
2021-07-23,28.1200008392334,28.1200008392334,26.6200008392334,26.950000762939453,26.950000762939453,1500500,STEM,0.0296057839463824,0.0,0.0088817351839147,
2021-07-26,26.899999618530277,28.0,26.51000022888184,27.040000915527344,27.040000915527344,1214900,STEM,0.025089274719862,0.0,0.0075267824159586,
2021-07-27,26.559999465942383,26.84000015258789,24.809999465942383,26.11000061035156,26.11000061035156,2270000,STEM,0.0297582399540286,0.0,0.0089274719862085,
2021-07-28,26.350000381469727,27.780000686645508,26.020000457763672,27.26000022888184,27.26000022888184,2277800,STEM,0.0283876018083628,0.0,0.0085162805425088,
2021-07-29,27.739999771118164,27.989999771118164,26.940000534057617,27.350000381469727,27.350000381469727,962200,STEM,0.0379001213207612,0.0,0.0113700363962283,
2021-07-30,26.96999931335449,28.280000686645508,26.75,27.11000061035156,27.11000061035156,1087600,STEM,0.0224825323434663,0.0,0.0067447597030399,
2021-08-02,27.40999984741211,27.649999618530277,26.600000381469727,26.6200008392334,26.6200008392334,1401400,STEM,0.0250835739076103,0.0,0.0075250721722831,
2021-08-03,26.84000015258789,28.09000015258789,26.600000381469727,27.88999938964844,27.88999938964844,1533700,STEM,0.0259743258219431,0.0,0.0077922977465829,
2021-08-04,27.459999084472656,27.799999237060547,26.899999618530277,27.57999992370605,27.57999992370605,1303700,STEM,0.0349464351680827,0.0,0.0104839305504248,
2021-08-05,27.88999938964844,27.972999572753903,26.88999938964844,26.96999931335449,26.96999931335449,1303300,STEM,0.0267643074961791,0.0,0.0080292922488537,
2021-08-06,27.209999084472656,27.43000030517578,26.670000076293945,27.0,27.0,1248500,STEM,0.0322662108490438,0.0,0.0096798632547131,
2021-08-09,27.049999237060547,28.440000534057617,26.809999465942383,27.950000762939453,27.950000762939453,1411400,STEM,0.0290119518047113,0.0,0.0087035855414133,
2021-08-10,29.100000381469727,29.450000762939453,27.739999771118164,28.36000061035156,28.36000061035156,2200100,STEM,0.0273819013733076,0.0,0.0082145704119923,
2021-08-11,28.5,28.565000534057617,26.63999938964844,26.86000061035156,26.86000061035156,2636500,STEM,0.0281385929705102,0.0,0.008441577891153,
2021-08-12,25.36000061035156,25.8700008392334,22.57999992370605,24.26000022888184,24.26000022888184,8644800,STEM,0.0275401854640864,0.0,0.0082620556392259,
2021-08-13,23.809999465942383,24.76000022888184,23.506000518798828,23.709999084472656,23.709999084472656,2195700,STEM,0.0342689166778014,0.0,0.0102806750033404,
2021-08-16,23.729999542236328,23.729999542236328,22.559999465942383,22.649999618530277,22.649999618530277,2725700,STEM,0.0312601448545297,0.0,0.0093780434563589,
2021-08-17,22.290000915527344,23.68000030517578,22.06100082397461,22.700000762939453,22.700000762939453,2063500,STEM,0.0336429363027072,0.0,0.0100928808908121,
2021-08-18,22.56999969482422,23.479999542236328,22.030000686645508,22.649999618530277,22.649999618530277,1901100,STEM,0.0334406389079458,0.0,0.0100321916723837,
2021-08-19,22.38999938964844,22.530000686645508,21.190000534057617,21.34000015258789,21.34000015258789,2302000,STEM,0.027923249092766,0.0,0.0083769747278298,
2021-08-20,21.299999237060547,21.950000762939453,21.065000534057617,21.43000030517578,21.43000030517578,2193600,STEM,0.0272508740088766,0.0,0.0081752622026629,
2021-08-23,22.790000915527344,24.07999992370605,22.399999618530277,23.700000762939453,23.700000762939453,4781700,STEM,0.0352061434440451,0.0,0.0105618430332135,
2021-08-24,23.96999931335449,24.809999465942383,23.559999465942383,24.709999084472656,24.709999084472656,2529800,STEM,0.0650809909214046,0.0,0.0195242972764214,
2021-08-25,24.899999618530277,25.1299991607666,24.1299991607666,24.8700008392334,24.8700008392334,2067600,STEM,0.0361758137894081,0.0,0.0108527441368224,
2021-08-26,24.8700008392334,25.857999801635746,24.68000030517578,24.8799991607666,24.8799991607666,1783100,STEM,0.0472155522718877,0.0,0.0141646656815663,
2021-08-27,25.040000915527344,25.5049991607666,24.400999069213867,25.31999969482422,25.31999969482422,1669700,STEM,0.0328195761332074,0.0,0.0098458728399622,24.326424
2021-08-30,25.399999618530277,25.6299991607666,24.729999542236328,24.959999084472656,24.959999084472656,1946800,STEM,0.0346104455820008,0.0,0.0103831336746002,24.829372
2021-08-31,24.75,25.200000762939453,24.700000762939453,24.989999771118164,24.989999771118164,1695300,STEM,0.0306453598992655,0.0,0.0091936079697796,25.177082
2021-09-01,25.049999237060547,25.420000076293945,24.450000762939453,25.21999931335449,25.21999931335449,1716000,STEM,0.0265515330624307,0.0,0.0079654599187292,25.315432
2021-09-02,25.450000762939453,25.86000061035156,25.040000915527344,25.700000762939453,25.700000762939453,2039300,STEM,0.0207794606575544,0.0,0.0062338381972663,25.318474
2021-09-03,25.700000762939453,26.0,25.049999237060547,25.530000686645508,25.530000686645508,1463600,STEM,0.0189442376365169,0.0,0.005683271290955,25.33296
2021-09-07,25.5,26.072999954223636,24.68000030517578,24.739999771118164,24.739999771118164,2047500,STEM,0.0247954237610683,0.0,0.0074386271283205,25.316193
2021-09-08,25.09499931335449,25.09499931335449,23.280000686645508,23.559999465942383,23.559999465942383,2089300,STEM,0.0099096404970065,0.0,0.0029728921491019,25.24614
2021-09-09,23.450000762939453,23.739999771118164,23.030000686645508,23.229999542236328,23.229999542236328,1827700,STEM,0.0267677567271213,0.0,0.0080303270181364,24.966757
2021-09-10,23.540000915527344,23.559999465942383,22.350000381469727,22.440000534057617,22.440000534057617,2755300,STEM,0.0207704064263311,0.0,0.0062311219278993,24.510736
2021-09-13,22.540000915527344,23.34000015258789,22.25,22.920000076293945,22.920000076293945,2683900,STEM,0.0379967280595282,0.0,0.0113990184178584,24.020254
2021-09-14,22.950000762939453,23.07999992370605,22.155000686645508,22.36000061035156,22.36000061035156,2031600,STEM,0.0360108908317257,0.0,0.0108032672495177,23.613945
2021-09-15,22.25,22.459999084472656,21.739999771118164,22.36000061035156,22.36000061035156,2374000,STEM,0.0375569511143947,0.0,0.0112670853343184,23.286667
2021-09-16,22.299999237060547,23.88500022888184,22.045000076293945,23.739999771118164,23.739999771118164,2398100,STEM,0.0319172515700037,0.0,0.0095751754710011,23.018389
2021-09-17,24.309999465942383,25.979999542236328,24.09000015258789,25.940000534057617,25.940000534057617,8552600,STEM,0.0508065509173747,0.0,0.0152419652752124,22.9759
2021-09-20,24.440000534057617,25.01000022888184,23.68000030517578,24.31999969482422,24.31999969482422,2887600,STEM,0.0704252034137516,0.0,0.0211275610241254,23.73592
2021-09-21,24.420000076293945,25.450000762939453,24.100000381469727,25.21999931335449,25.21999931335449,1648000,STEM,0.0248327381685342,0.0,0.0074498214505602,24.494946
2021-09-22,25.520000457763672,26.059999465942383,25.13999938964844,25.71999931335449,25.71999931335449,1526100,STEM,0.0265038905600412,0.0,0.0079511671680123,25.09415
